ma,tensp,gia,thuongHieu,courseUrl,tinhTrang,trinhDo,noiDung,phongCach,doCung,diemCanBang,trongLuong,thongTin
VNB021242,Vợt cầu lông Yonex Duora 10,3340000,Yonex,https://shopvnb.com/vot-cau-long-yonex-duora-10.html,Tạm hết hàng,Khá Tốt,Công Thủ Toàn Diện,Hơi Nặng Đầu,Cứng,Cả Đơn và Đôi,"2U: 90 - 94g,3U: 85 - 89g",- Vợt cầu lông Yonex Duora 10 có ngoại hình thiết kế khá hiện đại và sắc nét lấy tông đen làm chủ đạo cho sự mạnh mẽ kết hợp cùng các chi tiết màu Cam và Xanh Dương trang trí trên 2 mặt khung bất đối xứng nhau đảm bảo sẽ làm các lông thủ mê mẩn ngay từ cái nhìn đầu tiên.
VNB021249,Vợt cầu lông Yonex Duora Z-Strike,2190000,Yonex,https://shopvnb.com/vot-cau-long-yonex-duora-z-strike.html,Tạm hết hàng,Khá Tốt,675 mm,Công Thủ Toàn Diện,Hơi Nặng Đầu,Siêu Cứng,Cả Đơn và Đôi,"- Yonex Duora Z-Strike nổi trội là một trong những cây vợt thành công nhất của nhà Yonex cho lối chơi toàn diện, chớp thời cơ tấn công nhanh chớp nhoáng khiến đối thủ sân bạn không kịp trở tay."
VNB021258,Vợt cầu lông Yonex Astrox 100ZZ Dark Navy,4650000,Yonex,https://shopvnb.com/vot-cau-long-yonex-astrox-100zz-dark-navy.html,Còn hàng,675 mm,Siêu Cứng,Khá Tốt,Tấn Công,Nặng Đầu,"3U: 85 - 89g,4U: 80 - 84g","Vợt cầu lông Yonex Astrox 100ZZ Dark Navy có 2 phiên bản vợt 3U, 4U với chu vi cán vợt nhỏ vừa phải phù hợp với cỡ tay của đa số người chơi."
VNB021261,Vợt cầu lông Kawasaki Huya,1190000,Kawasaki,https://shopvnb.com/vot-cau-long-kawasaki-huya.html,Tạm hết hàng,Trung Bình,Nặng Đầu,Dẻo,Công Thủ Toàn Diện,Cả Đơn và Đôi,5U: 75 - 79g,"Với sự kết hợp tinh tế giữa công nghệ và thiết kế, vợt cầu lông Kawasaki Huya mang đến sự cân đối giữa sức mạnh và kiểm soát, giúp người chơi thể hiện tốt nhất khả năng của mình trên sân. Một điểm nổi bật của cây vợt chính là thiết kế nước sơn độc đáo. Với gam màu chủ đạo là đen trắng, vợt cầu lông này tạo nên một vẻ ngoài đầy mê hoặc và tinh tế."
VNB021263,SET Vợt cầu lông Victor BS12 - 55TH Limited Gift Box,5990000,Victor,https://shopvnb.com/set-vot-cau-long-victor-bs12-55th-limited-gift-box.html,Tạm hết hàng,Khá Tốt,Công Thủ Toàn Diện,Cứng,Hơi Nặng Đầu,84-86 kg/cm2,"3U: 85 - 89g,4U: 80 - 84g",
VNB021265,Vợt cầu lông Kumpoo Power Control E55LS,800000,Kumpoo,https://shopvnb.com/vot-cau-long-kumpoo-power-control-e55ls.html,Tạm hết hàng,Trung Bình,Trung Bình,Công Thủ Toàn Diện,675 mm,Cân Bằng,4U: 80 - 84g,"- Mong muốn hướng đến lối chơi công thủ toàn diện nổi trội với những pha vung vợt mạnh quyết liệt, nhà Kumpoo đã cho ra mắt siêu phẩm vợt cầu lông Kumpo Control E55LS."
VNB021266,Vợt Cầu Lông Kawasaki P35,750000,Kawasaki,https://shopvnb.com/vot-cau-long-kawasaki-p35.html,Tạm hết hàng,Tấn Công,Trung Bình,Trung Bình,Nặng Đầu,Cả Đơn và Đôi,4U: 80 - 84g,"- Vợt Cầu Lông Kawasaki P35 là cây vợt có mức giá rẻ được sản xuất với tiêu chí bền bỉ được thể hiện qua mức chịu lực căng dây. Được đánh giá khá tốt về độ ổn định đây là cây vợt đáng giá đầu tư cho những người mới tập chơi cầu lông hoặc học sinh, sinh viên."
VNB021268,Vợt Cầu Lông Kawasaki P32,750000,Kawasaki,https://shopvnb.com/vot-cau-long-kawasaki-p32.html,Tạm hết hàng,Trung Bình,Công Thủ Toàn Diện,Trung Bình,Hơi Nặng Đầu,4U: 80 - 84g,Cả Đơn và Đôi,- Kawasaki từ lâu đã là sản thương hiệu nổi tiếng của Nhật Bản chuyên sản xuất các dụng cụ trang thiết bị cầu lông. Những sản phẩm của thương hiệu cầu lông Kawasaki luôn được đánh giá cao bởi bì nó có chất lượng tốt giá cả hợp lý phù hợp với mọi lứa tuổi cũng như mọi người. Đặc biệt nhất chính là mẫu vợt cầu lông Kawasaki P32.
VNB021270,Vợt cầu lông Kawasaki Passion P20,700000,Kawasaki,https://shopvnb.com/vot-cau-long-kawasaki-passion-p20.html,Tạm hết hàng,Nặng Đầu,Trung Bình,Tấn Công,Trung Bình,5U: 75 - 79g,Cả Đơn và Đôi,"- Nhắc tới thương hiệu Kawasaki luôn được nhiều người đánh giá cao vì đây là một trong những hãng chất lượng tốt, sở hữu giá thành hợp lý với mọi lứa tuổi. Vì vậy, thương hiệu này đã cho ra mắt một cây vợt giá rẻ đem đến nhiều trải nghiêm tốt từ giá thành đến chất lượng đó chính là vợt cầu lông Kawasaki Passion P20."
VNB021272,Vợt cầu lông Kawasaki Passion P22,700000,Kawasaki,https://shopvnb.com/vot-cau-long-kawasaki-passion-p22.html,Tạm hết hàng,Mới Chơi,Nặng Đầu,Trung Bình,Tấn Công,4U: 80 - 84g,Cả Đơn và Đôi,- Vợt cầu lông Kawasaki Passion P22 là một cây vợt tấn công hạng nhẹ dành cho người chơi mới bắt đầu đến trung cấp muốn đạt được sự kiểm soát và độ chính xác.
VNB021273,SET Vợt Cầu Lông Victor One Piece Enma - Tím Limited,4100000,Victor,https://shopvnb.com/set-vot-cau-long-victor-one-piece-enma-tim-limited.html,Tạm hết hàng,Trung Bình,Công Thủ Toàn Diện,Trung Bình,Hơi Nặng Đầu,"Đánh Đôi,Cả Đơn và Đôi",4U: 80 - 84g,SET Vợt Cầu Lông Victor One Piece Enma - Tím Limited
VNB021278,Vợt cầu lông Kawasaki Firefox Pro,700000,Kawasaki,https://shopvnb.com/vot-cau-long-kawasaki-firefox-pro.html,Tạm hết hàng,Công Thủ Toàn Diện,Mới Chơi,Trung Bình,Hơi Nặng Đầu,Cả Đơn và Đôi,4U: 80 - 84g,Vợt cầu lông Kawasaki Firefox Pro - Sự lựa chọn hoàn hảo cho học sinh sinh viên
VNB021286,Vợt cầu lông Kawasaki Passion Plus,700000,Kawasaki,https://shopvnb.com/vot-cau-long-kawasaki-passion-plus.html,Tạm hết hàng,Công Thủ Toàn Diện,Mới Chơi,Dẻo,Hơi Nặng Đầu,Cả Đơn và Đôi,4U: 80 - 84g,- Vợt cầu lông Kawasaki Pasion Plus có trọng lượng vừa phải (4U) phù hợp với tất cả đối tượng chơi môn cầu lông.
VNB021287,Vợt cầu lông Kawasaki Storm 60,650000,Kawasaki,https://shopvnb.com/vot-cau-long-kawasaki-storm-60.html,Tạm hết hàng,Trung Bình,Nặng Đầu,Trung Bình,Tấn Công,4U: 80 - 84g,Cả Đơn và Đôi,"- Vợt cầu lông Kawasaki Storm 60 với thiết kế có tông màu chủ đạo là màu hồng kết hợp với màu trắng tạo nên sự nhẹ nhàng, hiện đại. Với màu hồng trắng này thì rất lấy lòng các chị em phụ nữ."
VNB021288,Vợt cầu lông Kawasaki Storm 88,650000,Kawasaki,https://shopvnb.com/vot-cau-long-kawasaki-storm-88.html,Tạm hết hàng,Mới Chơi,Hơi Nặng Đầu,"Phản Tạt, Phòng Thủ",Trung Bình,Dưới 82 kg/cm2,Cả Đơn và Đôi,"- Vợt cầu lông Kawasaki Storm 88 tiếp tục cho ra một sản phẩm của dòng Ninja với tiêu chí "" bền-rẻ-đẹp"". Dòng Kawasaki này rất nhiều bạn đón nhận với thiết kế màu sắc cực kì bắt mắt, tông màu chủ đạo khỏe khắn kết hợp hai tông màu đen xanh vô cùng mạnh mẽ."
VNB021293,SET Vợt cầu lông Victor One Piece - Sandai Kitetsu,3900000,Victor,https://shopvnb.com/set-vot-cau-long-victor-one-piece-sandai-kitetsu.html,Tạm hết hàng,Trung Bình,675 mm,Công Thủ Toàn Diện,Trung Bình,Hơi Nặng Đầu,86-88 kg/cm2,"- SET Vợt cầu lông Victor One Piece - Sandai Kitetsu nổi trội là bản thiết kế dựa trên ""Bảo Kiếm Toàn Năng"" của ZORO trong Anime Đảo Hải Tặc cho lối đánh toàn diện, công ngon thủ tốt."
VNB021295,Vợt cầu lông Power Control Kumpoo Youth T60,600000,Kumpoo,https://shopvnb.com/vot-cau-long-power-control-kumpoo-youth-t60.html,Tạm hết hàng,675 mm,Mới Chơi,Cân Bằng,Trung Bình,200 mm,Cả Đơn và Đôi,"- Vợt cầu lông Power Control Kumpoo Youth T60 là một cây vợt đánh cầu lông giá rẻ dành cho người mới với thông số khá dễ chiệu như 4U, đũa dẻo, điểm cân bằng 290mm chắc chắn sẽ cho bạn cảm giác cực dễ thuần thục đối với những bạn đang làm quen với cầu lông."
VNB021296,Vợt cầu lông Kumpoo Power Control Youth T61,600000,Kumpoo,https://shopvnb.com/vot-cau-long-kumpoo-power-control-youth-t61.html,Tạm hết hàng,200 mm,Mới Chơi,675 mm,Trung Bình,Cân Bằng,4U: 80 - 84g,"- Vợt cầu lông Kumpoo Power Control Youth T61 có rãnh sâu, khung vợt khỏe, độ đàn hồi cao, vợt có độ chính xác cao, công thủ toàn diện. Thiết kế khung với mặt vác siêu mảnh làm giảm sức cản không khí giúp xoay vợt nhanh và linh hoạt."
VNB021297,Vợt cầu lông Kawasaki 388L,650000,Kawasaki,https://shopvnb.com/vot-cau-long-kawasaki-388l.html,Tạm hết hàng,Mới Chơi,675 mm,"Phản Tạt, Phòng Thủ",Cân Bằng,Dẻo,Cả Đơn và Đôi,"- Bạn là một người mới bắt đầu tập chơi cầu lông và chưa biết lựa chọn cây vợt nào cho phù hợp thì Vợt cầu lông Kawasaki 388L là một trong những sự lựa chọn đúng đắn nhất với thông số 4U cùng độ nặng đầu 290mm thân vợt dẻo kết hợp cùng thiết kế hiện đại, màu sắc bắt mắt."
VNB021298,Vợt cầu lông Kumpoo K81,600000,Kumpoo,https://shopvnb.com/vot-cau-long-kumpoo-k81.html,Tạm hết hàng,Trung Bình,200 mm,Mới Chơi,Công Thủ Toàn Diện,Cân Bằng,675 mm,"- Vợt cầu lông Kumpoo K81 được thiết kế hiện đại với tông màu đen chủ đạo pha thêm các chi tiết nhỏ màu đỏ và trắng tạo nên một tổng thể siêu hoàn hảo. Nước sơn nhám vô cùng cứng cáp, tăng độ đẹp mắt."
VNB021299,Vợt cầu lông Kumpoo K80,600000,Kumpoo,https://shopvnb.com/vot-cau-long-kumpoo-k80.html,Tạm hết hàng,Mới Chơi,200 mm,Cân Bằng,675 mm,Công Thủ Toàn Diện,Trung Bình,"- Vợt cầu lông Kumpoo K80 với trọng lượng 82g (4U) thân cứng trung bình cùng độ nặng đầu vào khoảng 290 mm cùng giá cả lại rất phải chăng thích hợp cho những bạn mới tham gia vào bộ môn cầu lông đang tìm kiếm một cây vợt dễ xài, dễ chơi."
VNB021300,Vợt cầu lông Kawasaki Ninja X266,600000,Kawasaki,https://shopvnb.com/vot-cau-long-kawasaki-ninja-x266.html,Tạm hết hàng,Mới Chơi,675 mm,Công Thủ Toàn Diện,Trung Bình,Nhẹ Đầu,4U: 80 - 84g,"- Vợt cầu lông Kawasaki Ninja X266 là một trong những sản phẩm tầm trung của hãng Kawasaki và là một trong những sản phẩm của dòng Ninja với tiêu chí “bền-rẻ-đẹp”. Dòng Ninja được nhiều người đón nhận, đặc biệt là những bạn mới tập."
VNB021301,Vợt cầu lông Kawasaki Firefox 570,900000,Kawasaki,https://shopvnb.com/vot-cau-long-kawasaki-firefox-570.html,Tạm hết hàng,Trung Bình,Trung Bình,Công Thủ Toàn Diện,Hơi Nặng Đầu,Cả Đơn và Đôi,4U: 80 - 84g,- Vợt cầu lông Kawasaki Firefox 570 là cây vợt có trọng lượng 4U cùng độ nặng đầu khá lí tưởng 295 chắc chắn sẽ mang đến những pha cầu đẳng cấp hơn những gì bạn mong đợi vào.
VNB021302,Vợt Cầu Lông Victor Brave Sword 1900,840000,Victor,https://shopvnb.com/vot-cau-long-victor-brave-sword-1900.html,Tạm hết hàng,Cân Bằng,Trung Bình,Trung Bình,Công Thủ Toàn Diện,Cả Đơn và Đôi,"3U: 85 - 89g,4U: 80 - 84g",- Vợt cầu lông Victor Brave Sword 1900 là cây vợt thuộc phân khúc tầm trung của Victor nằm trong dòng vợt nổi tiếng Brave Sword. 
VNB021304,Vợt cầu lông Lining Ultra Carbon 2400A,900000,Lining,https://shopvnb.com/vot-cau-long-lining-ultra-carbon-2400a.html,Tạm hết hàng,675 mm,Trung Bình,Công Thủ Toàn Diện,Cân Bằng,Cả Đơn và Đôi,3U: 85 - 89g,"Lining là thương hiệu thể thao hàng đầu Trung Quốc được thành lập năm 1990 bởi Lý Ninh, vận động viên thể dục dụng cụ Olympic. Hãng sản xuất trang phục và dụng cụ cho nhiều môn thể thao như chạy bộ, bóng rổ, bóng đá, cầu lông,..."
VNB021305,Vợt cầu lông Lining Ultra Carbon 2300B,900000,Lining,https://shopvnb.com/vot-cau-long-lining-ultra-carbon-2300b.html,Tạm hết hàng,Khá Tốt,Tấn Công,Trung Bình,Nặng Đầu,Cả Đơn và Đôi,3U: 85 - 89g,"- Vợt cầu lông Lining Ultra Carbon 2300B được xây dựng trên nền tảng công nghệ Ultra Cacbon và có thiết kế khung cầu lông công nghệ cao, hình học, giúp giảm đáng kể sức cản của không khí. Nó tạo ra tốc độ swing nhanh hơn cho những cú đập mạnh hơn và nhận được những đánh giá cao từ những người chơi cầu lông."
VNB021307,Vợt cầu lông Lining Ultra Carbon 2500B,900000,Lining,https://shopvnb.com/vot-cau-long-lining-ultra-carbon-2500b.html,Tạm hết hàng,Trung Bình,Trung Bình,Cân Bằng,"Phản Tạt, Phòng Thủ",Cả Đơn và Đôi,3U: 85 - 89g,"- Vợt cầu lông Lining Ultra Carbon 2500B được xây dựng trên nền tảng công nghệ Ultra Cacbon và có thiết kế khung cầu lông công nghệ cao, hình học, giúp giảm đáng kể sức cản của không khí. Nó tạo ra tốc độ swing nhanh hơn cho những cú đập mạnh hơn và nhận được những đánh giá cao từ những người chơi cầu lông."
VNB021309,Vợt cầu lông Lining A900T,900000,Lining,https://shopvnb.com/vot-cau-long-lining-a900t.html,Tạm hết hàng,Cân Bằng,Mới Chơi,Trung Bình,Cả Đơn và Đôi,3U: 85 - 89g,,"Lining là thương hiệu thể thao hàng đầu Trung Quốc được thành lập năm 1990 bởi Lý Ninh, vận động viên thể dục dụng cụ Olympic. Hãng sản xuất trang phục và dụng cụ cho nhiều môn thể thao như chạy bộ, bóng rổ, bóng đá, cầu lông,..."
VNB021314,Vợt cầu lông Lining Turbo Charging N9II,2690000,Lining,https://shopvnb.com/vot-cau-long-lining-turbo-charging-n9ii.html,Tạm hết hàng,Trung Bình,Tấn Công,Trung Bình,Nặng Đầu,Cả Đơn và Đôi,3U: 85 - 89g,"Vợt cầu lông Lining Turbo Charging N9II được sản xuất từ sợi carbon siêu dẫn bậc cao, kết hợp với công nghệ TB-Nano, tăng khả năng kiểm soát, góc xoắn ổn định đảm bảo tính đàn hồi cao. Hệ thống Aerotec làm cho khung vợt khỏe và chắc. Công nghệ Turbo changer (hệ thống tăng áp) đây là công nghệ tăng khả năng tấn công rất mạnh mẽ. Ngoài ra còn công nghệ HDF – công nghệ giúp chống rung cho cây vợt."
VNB021316,Vợt cầu lông Lining Turbo Charging N7II,2590000,Lining,https://shopvnb.com/vot-cau-long-lining-turbo-charging-n7ii.html,Tạm hết hàng,Trung Bình,Tấn Công,Nặng Đầu,Trung Bình,Cả Đơn và Đôi,3U: 85 - 89g,"Vợt cầu lông Lining Turbo Charging N7II là cây vợt được nhà Lining sản xuất, nằm trong Turbo Charging Series. Một trong những dòng vợt nổi tiếng với chất lượng cao cấp cùng những công nghệ tiên tiến và hiện đại nhất của Lining được cập nhật và áp dụng qua từng sản phẩm mới."
VNB021317,Vợt cầu lông Lining Air Stream N99,3150000,Lining,https://shopvnb.com/vot-cau-long-lining-air-stream-n99.html,Tạm hết hàng,200 mm,Trung Bình,675 mm,Tấn Công,Trung Bình,Nặng Đầu,"Vợt cầu lông Lining  Air Stream N99 là cây vợt thuộc dòng vợt 3D BreakFree Turbo charging mới nhất 2019 của Lining, với sự nổi tiếng là dòng vợt linh hoạt."
VNB021319,Vợt cầu lông Yonex Duora 88,1689000,Yonex,https://shopvnb.com/vot-cau-long-yonex-duora-88.html,Tạm hết hàng,Khá Tốt,675 mm,Cân Bằng,Cứng,Tấn Công,3U: 85 - 89g,Cũng như các dòng Duora trước đó thì vợt cầu lông Yonex Duora 88 cũng có trang bị công nghệ nổi trội nhất trên dòng này là Dual Optimum System là hệ thống tối ưu kép. Với hệ thống tối ưu kép này thì hỗ trợ tối đa cho người chơi với những cú đánh thuận tay rất mạnh mẽ song song đó thì những cú trái tay rất nhanh và đầy tốc độ.
VNB021323,Vợt Cầu Lông Victor Brave Sword 1300,1250000,Victor,https://shopvnb.com/vot-cau-long-victor-brave-sword-1300.html,Tạm hết hàng,Hơi Nặng Đầu,675 mm,Cứng,Khá Tốt,Công Thủ Toàn Diện,"3U: 85 - 89g,4U: 80 - 84g",Vợt cầu lông Victor Brave Sword 1300 là cây vợt thuộc phân khúc tầm trung của Victor nằm trong dòng vợt nổi tiếng Brave Sword. 
VNB021329,Vợt cầu lông Yonex Voltric LD Force,2290000,Yonex,https://shopvnb.com/vot-cau-long-yonex-voltric-ld-force.html,Tạm hết hàng,Khá Tốt,675 mm,Tấn Công,Siêu Cứng,Nặng Đầu,"3U: 85 - 89g,4U: 80 - 84g","Vợt cầu lông Yonex Voltric LD Force là phiên bản đặc biệt dành cho tay vợt Lindan, được ra mắt vào năm 2016. Và đây là cây vợt thuộc dòng Voltric, dòng vợt nổi tiếng với khả năng thiên công kết hợp cùng lực cổ tay khỏe và một lực đánh tốt từ người chơi sẽ tạo nên những cú đập ""trời giáng"" nhất."
